Date,Sample.ID,Batch,CRM.TA,CRM.Sal,Acid.Conc,Dens.Funct,HCL.Bottle
20170409,20170409_CRM,Batch151,2225.56,33.345,0.10194,1.0288-((1.1081x10^-4)*(T))-4.00x10^-6*(T^2),Bottle Titrant-A1-06
